6.496235409629340374e-02;-3.605468024269344041e-03;-5.528793856857626421e-02;5.381822021147374298e-03;-4.170691026614928298e-02;-5.000381136614035979e-03;-4.357263176885285694e-02;-3.889862250688436163e-03;4.222293754725765097e-02;4.770706173980469866e-02;-3.469116904047957195e-02;-4.918751375533583076e-02;-6.643029939099474868e-02;1.609715941898516925e-02;2.231007748341167635e-02;-1.235650369534874171e-02;4.231881644552516752e-02;-6.483372805039569996e-03;-2.424422679850430154e-03;-1.928478847295350337e-02;-3.796957265513874885e-03;1.373687725120606527e-03;-4.941230352208057786e-02;-8.480646645828499725e-03;-8.580488389484579401e-04;-9.993859266318117635e-03;-2.824059620551734595e-02;6.457818875672782484e-04;-8.509497980997902944e-02;-4.607231257412785358e-03;-2.481073893639593880e-02;1.932093117278028613e-02;-8.989195768081026036e-03;1.536088926689919108e-02;-3.936559845443417249e-02;-2.184258237758513257e-02;4.285915681547178280e-02;2.644822380389899238e-02;6.870474388424935991e-03;-5.506582550358827405e-02;-5.295355939261803951e-02;7.268894699628074274e-02;-7.149248875894513577e-02;5.755536997234136226e-02;1.469511227118416516e-02;1.212306641319182629e-02;5.852350598074292781e-02;4.659625240994925977e-02;4.579216474380423674e-02;-3.747858722406009757e-02;2.806533111089330387e-02;2.114747196579418176e-02;-3.967662289072418358e-02;2.153480639942008824e-03;-6.169229941790436295e-02;2.931818204480189823e-03;1.617288438738623269e-02;2.533634272684878903e-05;3.521408265236477403e-02;-2.496249358395456058e-02;2.188653812316408709e-02;-8.896619373991295973e-04;4.220377564923645519e-02;7.027749714530684422e-02;-4.350285270673288907e-02;3.441844703482359932e-03;-8.091041735034517832e-03;8.348647696336336521e-03;-4.075608840599862642e-02;2.197260467846506513e-02;3.008603436401089196e-03;4.607837643259943966e-02;-1.304491787047079403e-02;-3.980681956277029587e-03;-6.791763486780985626e-02;-2.916120554546187266e-02;-2.018796872151992425e-02;-2.854421086465304402e-02;1.992826717083353780e-02;2.370595332733909516e-02;-6.275765507173694524e-03;5.818776165306739634e-02;-4.898735406744526844e-02;6.385595274630742613e-02;-2.729221567750602512e-02;3.733413574120061917e-02;3.304731199567347705e-02;2.652132405844122298e-02;9.548018706100542749e-03;2.716682836370873377e-02;3.075655590662442970e-02;-1.210630227839050270e-02;4.793863053475778957e-02;5.053545238535377127e-02;3.217277396603009793e-02;-2.816302381899079554e-01;2.917404261677415678e-02;2.957871730735706257e-03;5.040398009148266273e-02;5.361011286596926301e-02
4.737070235375843291e-02;-3.255260310478021862e-02;-2.094306090073491319e-02;3.586186333810672394e-02;-2.810924881005696929e-02;-8.524642847350671210e-03;-7.575995988977931965e-03;4.678760505464058667e-02;9.997731056540856698e-02;-4.026449285436734665e-02;3.247126293472339664e-02;3.038081406233676326e-02;-2.974175245555396585e-02;2.005072990504346356e-02;-8.954019441319106820e-02;-5.920227504333542418e-02;6.301800937096893596e-02;-1.079309400603742537e-02;-4.825678760004357970e-02;-3.424987522607063350e-02;-4.646608583273733467e-02;-2.777933684796893288e-02;-2.545992523501186544e-02;-9.725592474404262666e-02;3.276203874964245255e-02;1.594650532907528409e-02;-2.524005605714917805e-02;5.312573400332714496e-02;2.152171258927702835e-02;1.275928401543666678e-02;1.020204794105536092e-02;-1.873402797072439702e-02;3.513152381525486145e-02;5.817024625618154310e-02;-2.835256668553009368e-02;2.694529232350386175e-02;1.463841237246590182e-02;3.541409626378053815e-02;1.763193295664007218e-02;7.676734408071214655e-02;9.662679774759644347e-02;8.389303889312629478e-03;7.631713019701747217e-03;-4.934760495598329577e-02;-2.042803381883354433e-02;-6.675590635222617905e-03;-6.842933488881555726e-02;3.016986872435711148e-02;-3.958174254544972320e-02;-6.959103770671334899e-02;-4.010045920589358492e-02;5.701104745940942936e-03;-3.661953304361742489e-02;6.811259760027649213e-02;-3.924399329734125363e-02;-9.099247603292944658e-03;6.470383024236939402e-03;-9.003943871063154261e-03;1.871557059928534092e-02;5.384715246390815030e-02;5.186974219366603453e-04;-3.381978653491522768e-02;-6.929343393083826907e-03;-5.012196144827197122e-03;-3.389581193081359772e-02;6.161656990062629874e-02;3.401208660709501008e-02;-5.070335365372194338e-04;3.286279939506099590e-02;5.627277663287441611e-02;5.184963596217061904e-02;-6.842383174855172501e-04;-1.209218442066062327e-01;-8.491910902118308957e-03;5.055794035084466842e-02;1.426207775052818968e-02;2.554683643831652529e-02;-7.411320920497212195e-02;-9.306332822351837120e-02;1.201361853757504546e-03;2.961927022121417855e-02;-2.960762108749817947e-02;-5.606589718428255792e-02;-2.946502536485339635e-02;-3.971952362656164248e-02;1.321207658653682226e-01;6.979123965427701595e-03;-3.075955440360354093e-02;-5.361967715738487350e-02;2.820039886062886830e-02;1.052244940731644589e-02;-2.229882967815066327e-02;2.509333742546166271e-02;-1.419354468607905012e-02;-4.262496156582582657e-02;-6.366545366912007564e-01;-2.704642045404716602e-02;-7.892449241739858679e-02;-1.566031377545235026e-02;4.357334254164116349e-02
5.690595196439156289e-03;-1.484071237826884229e-02;4.228819033773490582e-02;-6.382753431287319784e-03;-2.931744220682493129e-02;-1.528837485682505055e-02;3.542240061452774091e-02;-7.461481977753833469e-03;-4.806632816715167983e-02;-1.163262411603845428e-02;-3.311288019748823142e-02;5.466472099496344494e-02;-1.055533052170970487e-01;2.514878413530191592e-02;-1.818376215119011513e-02;1.215875268217119637e-02;-7.159164665713795006e-02;2.025007571704329906e-02;-2.434063856667335792e-03;-1.849652492203731485e-02;2.990500304447735180e-02;1.165754658808294819e-02;-5.394417443705684656e-02;9.841057278194588476e-02;-4.215955303305787827e-02;1.203287630319424019e-02;-3.804513194812890464e-02;6.031925592126258229e-02;1.215439985047497978e-01;-6.263314597637033299e-02;-6.739052937552825195e-02;-4.679816989285873891e-02;4.524276315084339167e-02;7.947370669448569624e-02;-5.798544939740277876e-03;-1.172403245041228337e-01;-2.848710636945413210e-02;1.854795079240882660e-02;-1.307882359671292370e-02;7.243743633028271178e-02;-4.191815544179499503e-02;3.970946144318440035e-02;2.294667218905566131e-02;-3.210313776851438788e-02;-4.331569045810863133e-02;5.290936791341817325e-02;-4.867826865399273173e-02;-2.824869590225803639e-02;-3.207444265440545679e-03;5.767326578865894157e-03;3.528562978817284448e-03;-6.539637344023456478e-02;8.893414015891684329e-03;-4.725890842038812240e-02;4.398658944146183886e-02;1.451764104516398667e-02;1.051849722381025844e-02;-7.704677766632778146e-03;5.648405764266645895e-02;4.018010919142542270e-02;-7.499013651197945947e-03;3.888722706844244259e-02;-6.803914626671658805e-02;-1.682142026891704154e-02;2.668545861635408106e-02;-9.614225241100653879e-03;-4.311147161482496021e-02;4.487955488966945128e-03;-1.706074593053777053e-02;-5.487991180549315479e-02;9.101660629503066646e-02;-6.743376270058185074e-02;1.175355648720253082e-01;-2.038781126613737477e-02;-3.521302487008291793e-02;-3.560760378045849106e-02;-5.179720462361469407e-02;2.756313707897375606e-02;3.504216353770123887e-02;5.622043357623214554e-02;3.014985650679073356e-02;-1.910066625352027647e-02;-3.002614211705058322e-02;2.749902129064302897e-02;-9.301901403471509247e-03;-7.257125385547051610e-02;-3.256614939991096802e-02;2.621345779734371786e-02;6.090407556667683242e-03;-1.171745437823628819e-02;6.770281654459765763e-02;-2.052876744344194274e-02;-2.780219693944976575e-02;1.016212458344749325e-02;2.427073239938504906e-02;-6.923191095222684943e-01;2.353285080441366341e-03;-3.790279380820099631e-02;4.656205496062960220e-02;-2.737966544723548570e-02
5.023164742452394110e-02;1.864742362089385347e-02;6.577053734905302651e-02;2.279523046421203653e-02;-2.913308250492084236e-02;-4.479246711618659060e-02;-3.239072145802584374e-02;2.836297928794407133e-02;1.911792753662969885e-02;5.980439024253528940e-02;5.765533083292744693e-02;9.144899313042124944e-02;2.003325804038304583e-02;8.511022750141032656e-02;3.899664346834863515e-02;8.731158124910576301e-02;8.841432614527655609e-02;1.756395752211578273e-02;5.087673342802778026e-02;-3.323444219394006138e-02;-7.453880791681535833e-02;-4.300420875466125226e-02;4.062665659077023539e-02;2.995132441621287805e-02;-2.964871756459812324e-02;2.757330522212784671e-02;3.912067339057415799e-02;-4.496581401560208885e-02;-4.845140648187257204e-02;3.887354470368194204e-02;1.749357656204301309e-02;1.096246533347641945e-02;2.928617201168889819e-03;-6.501251320467876793e-02;2.554256179564439247e-04;-2.772121199960913759e-02;-5.689696938463481568e-02;7.000612549789395067e-02;2.176470943716453388e-02;-4.941285603128391969e-03;5.630889675156107443e-02;-4.216546940865013859e-02;-2.375960554928343432e-02;-6.176007708563861776e-02;7.919396980714994705e-02;-6.826927018950186034e-04;-1.546008724095685773e-02;-4.358167284393642260e-02;-2.496594914275168664e-02;6.670637073505530923e-02;2.535526572579555049e-02;3.751671845404087879e-02;4.618201169163168446e-02;-1.660798964001323694e-02;4.681890549642983568e-02;1.624767867062924809e-02;-3.842539601916602349e-02;2.862533269551903459e-02;3.248238109967124115e-02;-2.029916415925378873e-02;-1.053184209624283101e-02;7.410033263135029635e-02;1.002206934075566547e-01;5.318626493080139822e-02;3.940190351090636089e-02;-5.538388723264816432e-02;-6.121297498639727969e-02;-1.882183120721289335e-02;2.090197063418946372e-02;-2.444244078405173951e-02;-6.027316153471250909e-02;1.090137815770654897e-02;-1.095485258832433195e-01;-5.800678102171179934e-02;-3.932526105064048511e-02;1.981570382376210762e-02;9.832975843466092852e-03;-4.731906877491130238e-03;-4.204974957185021733e-02;-5.350547586753728879e-02;-2.293268917657950018e-02;3.979683868855333345e-02;7.349545033548565698e-02;-2.265991525905500931e-02;3.519137480782864869e-02;-4.106331693477564826e-02;1.609318392644467494e-02;5.739486467397121247e-03;-5.880364612713291639e-02;-2.554407741058108486e-02;1.316915352898791669e-03;6.433333784791124728e-03;4.970216839834309952e-02;-3.255594930444322826e-02;-1.530695742777802952e-02;-2.776380834459313274e-01;2.641344339434465588e-02;5.594952134919751324e-02;-3.431103632181296131e-02;-4.599691650122225695e-02
-3.294377589180255000e-02;-2.115928652936258092e-02;1.033783439314921587e-01;-2.067814672440563759e-02;6.187152426895610458e-02;-7.909870563964166434e-02;-2.057228217847605761e-02;2.976228691306972290e-02;8.288698574361891974e-04;-1.768161226848035446e-03;-5.561074250192738627e-02;-1.331476715731110157e-02;5.897450057971325571e-02;-3.067877644750225188e-02;-1.442088465672025990e-02;4.786534009438008636e-02;-6.722899397320480919e-02;-2.346484540031786893e-03;-9.161369175693623301e-02;4.012095117117586013e-02;4.352351790944579760e-03;1.104225281981963125e-02;2.754718450591877449e-02;4.987050876946536038e-02;7.938346141837937867e-03;-1.680510667930490767e-02;8.683659648058257574e-02;-1.761939817370878139e-02;2.943906106423984856e-02;-5.784697575422642624e-02;4.061623229159817827e-02;-3.170012002671862561e-02;-5.219280692811051336e-03;-5.308940598425845869e-02;-5.765950523161163938e-02;3.606630610795090452e-02;-1.962915558249831924e-02;-7.145459512693268234e-02;-1.355280906334296182e-02;-1.793027117886853705e-01;-1.594701842181215842e-03;8.348165605957717783e-02;3.954515300693418889e-02;3.479031758965982213e-02;-3.513981506561120877e-02;3.783611179643444310e-03;3.859909486152317271e-02;-5.025155272040289500e-02;3.415909849965361594e-02;2.986000950971715376e-02;-1.548183217813993472e-03;-1.038447885538039059e-02;6.282536005499264609e-02;-2.234230600514939408e-02;5.809237032004922058e-02;-6.094301519361382258e-02;-3.536376816478553620e-02;-1.331594260562407595e-02;6.891032197267057957e-02;1.864911034695318492e-02;-1.680972345934461654e-02;3.685978842689483642e-02;-6.891721932457797566e-03;-2.779911135535449024e-02;1.963468964434651048e-02;-2.423417942003605607e-02;4.636364248186165826e-02;-1.135598361012024778e-02;-2.773522497148920088e-02;-7.062268921540838795e-02;-4.852922080223502632e-02;2.722617904113235109e-04;2.565890148128406253e-02;1.535750806387726868e-02;3.105174619724499971e-02;-2.783823551281451852e-04;-4.118966310857039709e-02;-4.046634517526993824e-02;2.020721554168313297e-02;1.269399115988578131e-01;-4.272862366802889639e-02;1.878313173892029106e-02;1.332727415538799073e-02;1.156714806809609752e-02;3.595360363043458019e-02;-1.285456659603557462e-02;2.563443389565596073e-02;-3.711685645813720541e-02;-3.608606742412535234e-02;-6.988470541588734028e-03;-2.711251554714916995e-02;-2.201600372754691868e-03;-8.069679568162811678e-02;9.656644956115602307e-03;-6.695374446060153861e-02;-2.686408815906888292e-01;2.751607151545341218e-02;-1.743605011404466762e-02;-1.590609807817421235e-03;-3.052784284456778671e-02
-5.002908571340036747e-02;1.198813617573227241e-02;-4.387582890913722250e-02;3.246129658871741569e-02;2.564881504245725835e-02;4.821333172813226098e-02;-2.450834981049280353e-02;-3.713599463134043682e-02;-6.979082251251222946e-02;2.243918486583498101e-02;-3.659796466767924888e-02;1.921591957757987079e-02;-5.187992213785799604e-03;-1.126387449704181754e-02;9.221317918881947670e-03;-7.684263203200014658e-02;4.145729196212645865e-03;1.783544532862750553e-02;6.202778842538864135e-02;-4.546890500296545817e-02;1.330369207433964966e-02;2.760103111340175136e-02;2.793281866011847886e-02;1.340342555460594283e-02;3.986356864735995931e-02;1.074007033884750127e-02;-3.185210654192670993e-02;-2.809769408115430495e-02;8.266727863174129151e-03;1.605853215397027222e-03;-6.083684901936720762e-02;-4.774363507429089243e-02;-3.717117798656315725e-02;-9.357199259836633531e-02;5.499807483936477309e-02;1.436104610667935516e-02;5.084341845155531531e-02;5.707048399114869608e-02;-2.638016269121181562e-02;-8.622091497682547213e-04;8.877864988675668312e-03;1.583579126858734309e-01;-3.860699235038170946e-02;-4.845656837198880802e-03;-1.437012512234880695e-03;-4.932882752062251602e-02;-1.221318393553852272e-01;5.799935895823080112e-02;8.598866764875109578e-03;3.398445336087515395e-02;-2.877774340616110621e-02;-6.670249725770968641e-02;6.121162596243655968e-02;1.589480904581879253e-02;2.699819276995979803e-02;-8.441518637898340338e-03;-2.422941046229360601e-02;1.974100788389917920e-03;-4.630269878171067166e-02;-3.637293981716599456e-02;-3.875774404598791856e-02;-5.574419441306709133e-02;1.245270762399540258e-02;-5.638047878055575668e-02;-5.146004684365410725e-03;5.516453676257645350e-02;6.718743582812963799e-02;2.476828859173190595e-02;2.336921336323113940e-02;1.049694406440061442e-02;3.290988709426174302e-02;-1.023225624042241842e-02;4.637299032934165399e-02;-3.030973366760946960e-02;3.633734432787090029e-03;-1.739958821682213719e-02;4.550919576219421975e-02;-2.444554456445602666e-02;-8.071793068436973820e-03;5.204169216476564608e-02;9.747867495950203118e-03;-5.672259285780272692e-02;2.556646569973319849e-02;8.001897833682986017e-02;8.048828405964758570e-02;2.405891420232634387e-02;-7.509014245625549033e-02;1.969609562002953146e-02;-3.167976646120708450e-02;2.030971848293466539e-02;-1.301828224308630017e-02;1.566749939263171673e-02;-3.591187672158024230e-02;-8.474782162007900299e-03;2.334613497675239180e-02;-5.308011511777205316e-01;6.069429600065893993e-03;3.890577856684578756e-02;-7.070321465885584522e-02;1.254871163080517604e-01
-9.258699191979748513e-03;-5.444548841788760668e-02;-8.374362606154833744e-02;-4.134467958562833972e-02;2.149651039382276599e-02;-8.649468324339795039e-03;-1.988949648664779801e-02;5.250099881820918628e-03;2.788651628472466407e-02;-2.466447997468954045e-02;5.243163225436119762e-02;4.506953086211649973e-02;-1.110792505959034421e-04;-1.051067464749536919e-02;-1.581706834333128364e-02;3.864525305699264418e-02;-3.766948318269875296e-03;-1.551624450086140465e-02;1.887998662447431045e-02;1.576453026525056339e-02;5.147870790846333089e-02;1.192754826942167556e-02;1.901635062289547262e-05;-5.258144338032253590e-02;-4.538182550170480334e-02;-1.085839398908660346e-02;1.220419501602986248e-02;6.102964642461973163e-03;4.349353966808659072e-02;4.594786471975573217e-02;1.299906503315327935e-02;4.923612396258501833e-02;-6.405152903989225384e-03;-9.384234425066561788e-03;1.454106914782266058e-02;7.248349968352416767e-03;-4.492936205411211803e-02;4.693359424203438247e-03;5.445892722610105874e-02;-8.656145681292018446e-02;5.030376576083567253e-02;-2.480768501704473106e-01;3.733446857072644787e-02;-3.478734482238388104e-02;-4.423065723360853491e-02;-2.132006597773643958e-02;5.287293525217402063e-02;-2.911184457279429420e-03;-2.755724432304521368e-02;1.904448559538511609e-02;4.175916742594776472e-03;-4.479678143104102311e-03;-3.525378875545856494e-02;-1.772413128157003916e-04;4.263616869494621375e-02;7.554426212352920340e-03;2.879665823695522209e-02;4.944072986284263338e-03;-5.723487404950858282e-02;-1.623449363914656121e-03;2.875452100215323409e-02;-4.441391248003449810e-02;1.567289228883481100e-02;2.060284877475236295e-02;6.668735249517449004e-02;-6.684795852134237625e-03;-9.036650992985250253e-04;2.291771081916289116e-02;2.118164072596386352e-02;3.955972262688230157e-02;3.806820978147101853e-02;-3.351809325229282432e-02;-2.775606604902529015e-03;1.144491435562408274e-02;8.982292485714827093e-03;2.224347977244111457e-02;2.406067303057030093e-02;5.131283164946400660e-02;4.388300779336556240e-02;-7.971701487803513342e-02;9.543776478216909123e-03;-3.189651934478947293e-02;8.374802971667753837e-03;-9.583193218953915682e-02;-3.140640143377380900e-02;-5.572240029284690130e-03;-2.574731870087190039e-03;3.017500667562155250e-02;8.835424299645064372e-02;6.012548072055887149e-02;5.018726666019623917e-02;-5.862401821108251428e-03;3.467447672498490813e-02;3.215858207441580491e-02;7.779096850286956397e-03;-2.951441785410460206e-01;1.179253270142228104e-02;-1.427145810912162568e-02;-1.264119110794668759e-02;5.698579992412707192e-03
-1.590961863878799856e-02;3.131929796693101731e-02;-1.019303102888517026e-02;-3.436097969770129240e-02;1.063549864237320342e-02;7.384138853496051424e-02;7.252288368212170266e-02;2.235045731940711947e-02;-3.994046388166216932e-02;-1.137134099424484852e-02;-5.002318959384646768e-03;-3.357519112182186932e-02;1.742644826274392100e-02;-2.341213661276964758e-02;-1.500820936071181090e-02;1.285621924243472020e-02;-4.061889869885354498e-02;8.877521897920584437e-02;9.873965093234404744e-03;7.737655453738813416e-02;3.200686641969536367e-02;3.175767621944390606e-02;-2.045003924531623579e-02;-4.195872939132060109e-02;-1.718529540949092355e-02;-1.072311639067226492e-02;-3.542281986131728955e-02;-5.162343403205157943e-02;2.107746498757924816e-02;-6.238365147044902526e-02;-4.697749829799593296e-02;-7.479150935164506978e-03;-1.000076984893083498e-02;-6.529858435138206213e-03;-1.495733509612796365e-04;2.478988435331815066e-02;6.677409048388123491e-02;-2.569804465195331053e-02;1.853565899190540850e-02;1.055398523506215214e-01;-8.529360279546065182e-02;1.088480566876244733e-02;1.071507515112774672e-02;5.504033905434042168e-02;3.950220504557631906e-02;1.917419353631797524e-02;1.620791810994961779e-01;-8.597195959432060025e-03;-1.293727476415240836e-02;-4.609169368313496135e-02;-2.633821685051341427e-02;2.168236981369884783e-02;1.709416674519377566e-02;2.064178845300715381e-02;-5.757274740207616280e-03;-6.671733214467291152e-03;-4.074388079792093040e-03;3.739350400851754359e-03;-4.053047493791468725e-02;-4.053137772238601944e-02;-2.842213273187332682e-03;-6.237152835334016515e-02;-5.638908675224256484e-02;-9.161373858541821402e-02;-6.282595689533307382e-02;-1.346952227811568266e-02;-1.738234323612408098e-03;-1.492507380293663782e-02;5.161417740423612094e-02;2.619388569644956130e-02;1.015222809084529929e-02;2.193518854204372370e-02;-4.529537483742410164e-02;-4.534545545581684239e-02;-5.405359765230792479e-02;-1.970489033001291898e-02;-4.656980733224713731e-02;5.800594063313262161e-02;-4.322128732642406546e-03;-5.879479446472386100e-02;-2.988213920959005565e-02;4.684682965342975430e-02;8.723862260900567406e-03;-2.113664766006395981e-02;-4.851393185805717018e-02;-7.891189106272195053e-02;1.286299224427114342e-02;-8.099569663103035888e-02;4.793021630482876411e-02;-3.262839949278020096e-02;-7.727098396380494005e-02;-2.325682577405596696e-02;2.800214687774722419e-02;-3.741716548011568381e-03;6.385991282009539916e-02;-4.830131985085360791e-01;-8.333679110536065804e-02;5.611607209558766574e-02;-1.048523420555235071e-02;6.239766528538338852e-03
1.725487307569087067e-02;8.510499716834572792e-02;-3.813624824902489465e-03;1.579167435425422872e-02;-1.224091152374409165e-02;5.449169834441337096e-02;4.884641785462649766e-02;-2.228755267212823715e-02;-1.653178673017732109e-02;-7.631291036394587113e-02;3.758243484410596358e-02;-4.038884494972338340e-02;3.761572019341415801e-02;-4.477325171375774737e-02;1.004162091007754637e-01;-2.718233652282142643e-02;9.805827518850922242e-02;-5.366394755815707268e-02;-5.565653143777401710e-03;-5.710713098685297334e-02;-9.824906108642478264e-03;7.147720753880304478e-02;2.626684389226654343e-02;2.392902286319312580e-02;4.449028392553395356e-02;-3.817240321170824874e-02;-5.530031963589097758e-03;1.516114497083524693e-02;-1.647865085533212204e-01;4.509447724209547648e-02;4.440470268361478706e-02;9.948077768433814805e-02;-6.313066900880338894e-02;4.331600549477675893e-02;1.003989041465900602e-02;6.605021771293165256e-02;-4.119728369668795853e-02;-5.521914184782131252e-02;-2.013908667680796780e-02;8.410630523093151623e-02;-5.307553236944952124e-02;-3.672024205112779920e-03;3.556848974776245006e-03;6.020013053843128320e-02;1.260766021462239291e-03;-1.728853877296571574e-03;-9.174015616520098115e-02;3.771368896669645421e-02;-5.096267546630155187e-02;4.183460957031233385e-02;2.865222657745894463e-02;4.543966009569627706e-02;1.343200727809966064e-02;1.180891352571653528e-02;-4.148477511457365763e-02;3.543098350238339106e-02;3.666343652925541097e-02;-3.389823382449085563e-03;-1.071959615251994596e-02;6.218263580439508525e-02;1.458610448794150742e-02;5.740546357502882002e-02;-1.661830830420255867e-01;4.408489345425142120e-02;1.434658781280969721e-02;-3.783721793161145402e-02;4.048123210493970864e-02;-1.751297728596817177e-02;-2.570816684035874197e-02;-2.482230348657924260e-02;-1.029035083417294411e-01;3.423014062804592000e-02;-1.663910243544412457e-02;9.763855615267015564e-02;5.238937433456586357e-02;-4.773741320310919897e-03;4.566768208151405356e-02;-1.227778521079169079e-02;2.394390956482135915e-02;3.882556352837166630e-02;1.201165260512640325e-02;2.796984892070963728e-03;1.360269752256773254e-03;-2.233449080791176378e-02;-6.665119384611307811e-03;-7.534485939645303026e-03;1.154719339773318046e-02;3.085640259496993942e-02;-1.293574982804713593e-02;-3.060482069727313292e-02;-1.992213300645590338e-02;-2.593145103589375184e-03;-8.790470788875857922e-02;-1.360344891040158634e-02;1.669032597967022233e-02;-3.920741353878541280e-01;-2.095644686337228349e-02;2.607617092890227375e-02;4.339184530206271519e-03;-4.406541497424397609e-03
-7.877234493762289014e-02;-2.720504380473067613e-02;6.362871875309723986e-03;-1.351273134634639952e-02;3.481925029351715106e-02;-1.229036011208946635e-02;-9.377379931509567321e-03;-6.337914057343579932e-02;-1.213436393671595698e-02;3.278596935580198324e-02;-2.003288464937196672e-02;-9.746157661685560247e-02;5.371452695591436705e-02;-2.780973553056063918e-02;-1.993671039521790339e-02;-2.423198933673951713e-02;-1.098390611603674294e-01;-5.514050103768742411e-02;1.123844693877260048e-02;6.568762459955727884e-02;2.957486804538703076e-03;-9.146941285166908242e-02;2.545589312066138393e-02;-1.883239320802345546e-02;1.500092946359121021e-02;2.332701467065739429e-02;3.319993313603324114e-02;1.115265732834783662e-02;4.716828484350764350e-02;4.714597707615240246e-02;7.512243283748237799e-02;-4.194785964683492990e-02;3.890825944756814286e-02;3.303870752439474340e-02;5.512658021772277872e-02;-6.559934559812893862e-03;2.146060371971521274e-02;-5.850886592981671686e-02;-4.868537886059935010e-02;-1.635782178774381965e-02;1.710203361681465403e-02;-7.723928332299481725e-02;1.133867606027065197e-02;-3.368648065101425421e-02;1.276497623478609761e-02;-9.870294619490162236e-03;3.435338999160943152e-02;-3.531989539164171604e-02;7.730526245129679119e-02;-3.855987474072476023e-02;3.287846963542966419e-04;2.294866242699557593e-02;-9.731460837185459956e-02;-2.483986185111515185e-02;-6.614054593197121745e-02;5.931278729076623624e-03;-8.812867797941491797e-04;-2.874620151075958641e-03;-5.781190868290122381e-02;-4.967446455734772504e-02;7.634568741598781079e-03;-2.009177270388965569e-03;1.298562820126193396e-01;6.815173653826282069e-03;-2.711182346479306532e-02;2.856308236320551086e-02;-7.616124873734635148e-02;-3.350627679852084253e-04;-4.133340400235994277e-02;1.546264339833352229e-02;-2.091920622184344908e-02;-1.271981548971525076e-03;1.085358150889102063e-01;3.757477954583626073e-02;5.008599407423235811e-02;5.140542725566043386e-02;7.125536262134492954e-03;5.307836995198161878e-02;3.915328813881851708e-03;-1.029231057243154140e-01;6.385925434405768063e-03;-2.955893977791149846e-02;3.650159909534944798e-03;-3.807921265524281083e-03;1.459621834217379212e-02;1.546144631613524320e-02;1.253579826463096635e-03;1.800563081432797127e-02;4.208735072648489561e-02;-3.065217696737521438e-02;-1.707777786816818549e-02;6.626345265038802168e-02;4.545578906136256425e-02;-2.759569058485701262e-02;-4.618084010235520148e-02;-1.315251123657218135e-01;1.745027379374149493e-02;-3.587201874450136191e-02;5.342121502510863845e-02;-1.329163773821272765e-01
